station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,total_precipitation,fog,rain,snow,hail,thunder,tornado,formatted_date
725305,99999,2007,3,5,29.299999237060547,23,17.700000762939453,23,1023.5999755859375,23,10.0,23,11.600000381469727,23,16.899999618530273,22.899999618530273,24.799999237060547,1,0.0,0,0,0,0,0,0,2007-03-05
725305,99999,2007,2,22,36.29999923706055,23,27.100000381469727,23,1014.7000122070312,23,8.600000381469727,23,14.100000381469727,23,21.0,29.899999618530273,32.0,0,0.0,0,0,0,0,0,0,2007-02-22
725326,99999,2007,5,11,70.19999694824219,24,52.599998474121094,24,1016.9375852304198,23,9.600000381469727,24,2.5999999046325684,24,9.899999618530273,18.100000381469727,53.599998474121094,0,0.0,0,0,0,0,0,0,2007-05-11
725326,99999,2007,6,8,72.30000305175781,24,58.400001525878906,24,1016.9375852304198,23,9.800000190734863,24,10.800000190734863,24,26.0,36.900001525878906,60.79999923706055,0,0.10999999940395355,0,0,0,0,0,0,2007-06-08
725315,99999,2007,11,20,58.599998474121094,24,54.599998474121094,24,1014.2999877929688,22,6.800000190734863,24,11.899999618530273,24,21.0,27.0,53.099998474121094,0,0.0,0,0,0,0,0,0,2007-11-20
725330,14827,2007,11,27,35.20000076293945,24,28.5,24,1022.4000244140625,22,7.099999904632568,24,11.699999809265137,24,22.0,29.899999618530273,28.399999618530273,1,0.4300000071525574,0,0,0,0,0,0,2007-11-27
725316,99999,2007,4,23,70.30000305175781,24,50.599998474121094,24,1014.0,23,9.800000190734863,24,15.699999809265137,24,20.0,30.899999618530273,64.4000015258789,1,0.009999999776482582,0,0,0,0,0,0,2007-04-23
725327,99999,2007,1,28,16.200000762939453,24,11.100000381469727,24,1013.5,14,5.800000190734863,24,13.399999618530273,24,19.0,22.0,8.100000381469727,0,0.0,1,1,1,1,1,1,2007-01-28
725300,94846,2007,3,31,50.70000076293945,24,39.70000076293945,24,1016.2999877929688,22,9.300000190734863,24,8.0,24,13.0,18.100000381469727,44.599998474121094,1,0.0,0,0,0,0,0,0,2007-03-31
725327,99999,2007,9,11,62.79999923706055,24,51.79999923706055,24,1012.5,20,9.300000190734863,24,9.5,24,23.899999618530273,32.099998474121094,53.599998474121094,1,0.07000000029802322,0,0,0,0,0,0,2007-09-11
725305,99999,2007,2,26,31.600000381469727,24,29.100000381469727,24,1003.0999755859375,16,3.299999952316284,24,12.0,24,15.899999618530273,22.0,30.0,0,0.2800000011920929,0,0,0,0,0,0,2007-02-26
725327,99999,2007,12,29,27.799999237060547,24,22.200000762939453,24,1017.4000244140625,17,9.399999618530273,24,11.899999618530273,24,18.100000381469727,25.100000381469727,24.100000381469727,0,0.0,0,0,0,0,0,0,2007-12-29
725327,99999,2007,2,2,12.800000190734863,24,6.199999809265137,24,1009.4000244140625,17,8.699999809265137,24,10.399999618530273,24,20.0,25.100000381469727,6.800000190734863,1,0.0,0,0,0,0,0,0,2007-02-02
725316,99999,2007,5,9,74.19999694824219,24,58.599998474121094,24,1015.0,23,9.600000381469727,24,3.9000000953674316,24,9.899999618530273,14.0,66.0,0,0.2199999988079071,0,0,0,0,0,0,2007-05-09
725315,99999,2007,6,10,68.4000015258789,24,49.599998474121094,24,1018.0,24,10.0,24,4.599999904632568,24,8.899999618530273,22.0,53.599998474121094,1,0.0,0,0,0,0,0,0,2007-06-10
725305,99999,2007,10,16,62.70000076293945,24,57.29999923706055,24,1011.5,15,4.900000095367432,24,5.199999809265137,24,16.899999618530273,21.0,60.099998474121094,0,0.9200000166893005,0,0,0,0,0,0,2007-10-16
725315,99999,2007,10,12,52.0,24,38.79999923706055,24,1016.7000122070312,24,10.0,24,4.599999904632568,24,8.899999618530273,22.0,43.0,0,0.0,0,0,0,0,0,0,2007-10-12
725300,94846,2007,11,11,46.29999923706055,24,36.79999923706055,24,1015.5,24,8.600000381469727,24,10.300000190734863,24,15.0,22.0,30.200000762939453,0,0.05999999865889549,0,0,0,0,0,0,2007-11-11
725314,99999,2007,11,30,34.70000076293945,24,21.100000381469727,24,1029.0,24,10.0,24,4.900000095367432,24,12.0,22.0,24.799999237060547,1,0.0,0,0,0,0,0,0,2007-11-30
725305,99999,2007,2,15,6.800000190734863,24,-3.799999952316284,24,1025.699951171875,24,10.0,24,8.100000381469727,24,12.0,22.0,-0.8999999761581421,0,0.0,0,0,0,0,0,0,2007-02-15
725326,99999,2007,6,4,64.4000015258789,24,57.79999923706055,24,1016.9375852304198,23,9.100000381469727,24,8.699999809265137,24,16.899999618530273,25.100000381469727,59.0,0,0.009999999776482582,0,0,0,0,0,0,2007-06-04
725305,99999,2007,12,15,26.200000762939453,24,21.899999618530273,24,1023.2000122070312,18,4.599999904632568,24,5.5,24,8.899999618530273,22.0,19.899999618530273,0,0.03999999910593033,0,0,0,0,0,0,2007-12-15
725317,99999,2007,3,28,67.30000305175781,24,57.0,24,1017.5999755859375,21,9.699999809265137,24,5.900000095367432,24,13.0,22.0,62.099998474121094,0,0.07000000029802322,0,0,0,0,0,0,2007-03-28
725314,99999,2007,6,22,82.0999984741211,24,65.5,24,1016.2999877929688,24,10.0,24,3.700000047683716,24,9.899999618530273,22.0,71.0999984741211,0,0.0,0,0,0,0,0,0,2007-06-22
725330,14827,2007,10,1,66.19999694824219,24,51.0,24,1019.5999755859375,24,9.899999618530273,24,10.199999809265137,24,20.0,28.899999618530273,48.0,0,0.029999999329447746,0,0,0,0,0,0,2007-10-01
725326,99999,2007,8,16,72.9000015258789,24,68.5,24,1016.9375852304198,23,6.5,24,2.5,24,8.899999618530273,22.0,64.4000015258789,0,0.019999999552965164,0,0,0,0,0,0,2007-08-16
725316,99999,2007,1,15,35.5,24,31.899999618530273,24,1016.5,19,6.800000190734863,24,10.399999618530273,24,15.899999618530273,22.899999618530273,30.0,0,0.8399999737739563,0,0,0,0,0,0,2007-01-15
725320,14842,2007,7,3,72.0,24,57.29999923706055,24,1019.9000244140625,24,10.0,24,5.099999904632568,24,9.899999618530273,14.0,59.0,0,0.0,0,0,0,0,0,0,2007-07-03
725330,14827,2008,2,10,12.5,11,-1.100000023841858,11,1020.5999755859375,10,9.899999618530273,11,23.899999618530273,11,28.899999618530273,35.900001525878906,6.099999904632568,0,0.009999999776482582,0,0,0,0,0,0,2008-02-10
725317,99999,2008,9,23,65.69999694824219,17,56.599998474121094,17,1025.9000244140625,17,9.5,17,3.700000047683716,17,8.0,22.0,60.79999923706055,1,0.009999999776482582,0,0,0,0,0,0,2008-09-23
725305,99999,2008,1,21,14.600000381469727,19,3.9000000953674316,19,1034.9000244140625,16,7.800000190734863,19,6.800000190734863,19,14.0,19.0,3.200000047683716,1,0.0,0,0,0,0,0,0,2008-01-21
725320,14842,2008,5,5,62.29999923706055,20,39.0,20,1017.2000122070312,20,10.0,20,6.099999904632568,20,13.0,18.100000381469727,36.0,0,0.0,0,0,0,0,0,0,2008-05-05
725314,99999,2008,6,11,75.30000305175781,22,61.5,22,1015.5,22,10.0,22,6.699999809265137,22,12.0,18.100000381469727,66.19999694824219,1,0.0,0,0,0,0,0,0,2008-06-11
725317,99999,2008,7,20,82.5999984741211,23,72.0999984741211,23,1013.5999755859375,23,9.699999809265137,23,6.099999904632568,23,12.0,14.0,75.0,0,0.0,0,0,0,0,0,0,2008-07-20
725305,99999,2008,5,17,65.0,24,42.0,24,1003.5,24,10.0,24,12.5,24,21.0,28.899999618530273,57.0,0,0.0,0,0,0,0,0,0,2008-05-17
725315,99999,2008,8,2,76.0,24,66.69999694824219,24,1011.7000122070312,24,7.699999809265137,24,6.099999904632568,24,8.899999618530273,22.0,66.9000015258789,0,0.0,0,0,0,0,0,0,2008-08-02
725327,99999,2008,9,20,67.0,24,56.29999923706055,24,1022.2000122070312,24,9.800000190734863,24,1.899999976158142,24,7.0,22.0,54.0,0,0.0,0,0,0,0,0,0,2008-09-20
725305,99999,2008,1,26,23.0,24,17.100000381469727,24,1016.9000244140625,16,6.300000190734863,24,11.199999809265137,24,20.0,26.0,16.0,0,0.029999999329447746,1,1,1,1,1,1,2008-01-26
725316,99999,2008,4,10,52.20000076293945,24,48.79999923706055,23,1013.0999755859375,17,7.0,24,17.200000762939453,24,27.0,36.900001525878906,44.599998474121094,1,0.20999999344348907,0,0,0,0,0,0,2008-04-10
725320,14842,2008,9,4,64.0999984741211,24,60.20000076293945,24,1013.0,13,6.300000190734863,24,9.199999809265137,24,14.0,19.0,60.79999923706055,1,0.23999999463558197,0,0,0,0,0,0,2008-09-04
725300,94846,2008,8,23,78.19999694824219,24,69.69999694824219,24,1016.7999877929688,22,8.800000190734863,24,9.0,24,13.0,19.0,71.5999984741211,1,0.0,0,0,0,0,0,0,2008-08-23
725327,99999,2008,5,26,71.5,24,60.0,24,1009.7000122070312,23,9.5,24,9.899999618530273,24,18.100000381469727,22.899999618530273,62.599998474121094,1,0.03999999910593033,0,0,0,0,0,0,2008-05-26
725314,99999,2008,8,15,73.0,24,61.79999923706055,24,1016.7999877929688,21,9.199999809265137,24,3.700000047683716,24,11.100000381469727,22.0,62.599998474121094,1,0.0,1,1,1,1,1,1,2008-08-15
725300,94846,2008,5,2,65.80000305175781,24,57.70000076293945,24,1000.9000244140625,22,9.600000381469727,24,12.199999809265137,24,25.100000381469727,34.0,48.0,0,1.1799999475479126,0,0,0,0,0,0,2008-05-02
725316,99999,2008,5,10,53.29999923706055,24,43.0,24,1011.9000244140625,24,10.0,24,7.0,24,13.0,22.0,37.900001525878906,0,0.0,0,0,0,0,0,0,2008-05-10
725330,14827,2008,3,4,30.399999618530273,24,25.600000381469727,24,1013.9000244140625,15,6.900000095367432,24,13.199999809265137,24,25.100000381469727,29.899999618530273,26.600000381469727,1,0.4000000059604645,0,0,0,0,0,0,2008-03-04
725300,94846,2008,9,12,71.19999694824219,24,66.9000015258789,24,1014.9000244140625,23,5.400000095367432,24,6.800000190734863,24,11.100000381469727,22.0,55.0,0,0.15000000596046448,0,0,0,0,0,0,2008-09-12
725316,99999,2008,3,14,48.0,24,40.900001525878906,24,1007.0999755859375,24,9.300000190734863,24,4.599999904632568,24,9.899999618530273,22.0,37.0,0,0.23999999463558197,0,0,0,0,0,0,2008-03-14
725300,94846,2008,7,22,70.80000305175781,24,61.20000076293945,24,1015.0,24,10.0,24,7.599999904632568,24,15.0,18.100000381469727,66.0,0,0.12999999523162842,0,0,0,0,0,0,2008-07-22
725327,99999,2008,10,13,69.69999694824219,24,52.599998474121094,24,1025.5,24,10.0,24,5.300000190734863,24,12.0,16.899999618530273,57.20000076293945,1,0.0,0,0,0,0,0,0,2008-10-13
725316,99999,2008,4,24,65.80000305175781,24,55.400001525878906,24,1016.5,24,8.800000190734863,24,11.5,24,19.0,28.0,59.0,0,0.019999999552965164,0,0,0,0,0,0,2008-04-24
725314,99999,2008,4,5,45.0,24,36.0,24,1017.2000122070312,24,7.599999904632568,24,2.4000000953674316,24,11.100000381469727,22.0,32.0,0,0.0,0,0,0,0,0,0,2008-04-05
725300,94846,2008,12,7,13.100000381469727,24,2.9000000953674316,24,1023.5,24,9.800000190734863,24,8.5,24,20.0,26.0,3.200000047683716,1,0.009999999776482582,0,0,0,0,0,0,2008-12-07
725330,14827,2008,5,19,50.5,24,33.70000076293945,24,1005.7999877929688,24,10.0,24,6.699999809265137,24,16.899999618530273,21.0,39.0,1,0.0,0,0,0,0,0,0,2008-05-19
725330,14827,2008,1,14,27.899999618530273,24,22.600000381469727,24,1015.7000122070312,21,6.0,24,13.300000190734863,24,16.899999618530273,22.899999618530273,24.100000381469727,0,0.0,0,0,0,0,0,0,2008-01-14
725317,99999,2008,8,7,74.0999984741211,24,63.29999923706055,24,1015.5999755859375,24,10.0,24,6.699999809265137,24,13.0,22.0,64.4000015258789,1,0.0,0,0,0,0,0,0,2008-08-07
725316,99999,2008,7,2,76.5,24,61.20000076293945,24,1012.5,24,10.0,24,10.199999809265137,24,20.0,26.0,64.4000015258789,1,0.0,0,0,0,0,0,0,2008-07-02
725317,53802,2008,12,5,17.299999237060547,24,9.0,24,1031.9000244140625,24,9.899999618530273,24,7.5,24,15.0,22.0,10.0,0,0.0,0,0,0,0,0,0,2008-12-05
725327,99999,2008,9,11,61.400001525878906,24,52.900001525878906,24,1021.4000244140625,24,9.800000190734863,24,5.0,24,9.899999618530273,22.0,48.20000076293945,1,0.0,0,0,0,0,0,0,2008-09-11
725317,99999,2008,9,24,69.9000015258789,24,55.70000076293945,24,1024.4000244140625,24,9.899999618530273,24,2.799999952316284,24,6.0,22.0,59.0,0,0.0,0,0,0,0,0,0,2008-09-24
725320,14842,2008,2,25,34.29999923706055,24,29.299999237060547,24,1013.2999877929688,23,6.300000190734863,24,8.800000190734863,24,14.0,19.0,19.200000762939453,0,0.0,0,0,0,0,0,0,2008-02-25
725320,14842,2008,1,16,31.200000762939453,24,19.700000762939453,24,1019.5999755859375,24,10.0,24,10.0,24,18.100000381469727,21.0,9.0,0,0.0,0,0,0,0,0,0,2008-01-16
725314,3960,2009,3,2,24.600000381469727,12,9.5,12,1032.300048828125,12,10.0,12,8.5,12,12.0,22.0,19.0,0,0.0,0,0,0,0,0,0,2009-03-02
725327,4846,2009,11,13,43.5,23,31.299999237060547,23,1015.9000244140625,23,10.0,23,6.0,23,9.899999618530273,15.899999618530273,30.899999618530273,0,0.0,0,0,0,0,0,0,2009-11-13
725326,4894,2009,8,4,73.30000305175781,24,65.5999984741211,24,1016.9375852304198,23,6.099999904632568,24,3.0999999046325684,24,9.899999618530273,22.0,60.79999923706055,0,0.0,0,0,0,0,0,0,2009-08-04
725326,4894,2009,4,10,46.599998474121094,24,26.700000762939453,24,1016.9375852304198,23,10.0,24,13.399999618530273,24,22.0,29.899999618530273,39.20000076293945,0,0.0,0,0,0,0,0,0,2009-04-10
725326,4894,2009,5,22,69.30000305175781,24,53.79999923706055,24,1016.9375852304198,23,10.0,24,10.399999618530273,24,15.0,21.0,57.20000076293945,0,0.0,0,0,0,0,0,0,2009-05-22
725326,4894,2009,9,22,66.0999984741211,24,61.400001525878906,24,1016.9375852304198,23,6.0,24,4.900000095367432,24,12.0,16.899999618530273,57.20000076293945,1,0.4300000071525574,0,0,0,0,0,0,2009-09-22
725326,4894,2009,2,27,32.900001525878906,24,26.700000762939453,24,1016.9375852304198,23,7.699999809265137,24,10.600000381469727,24,19.0,25.100000381469727,24.799999237060547,0,0.7799999713897705,0,0,0,0,0,0,2009-02-27
725316,3887,2009,6,21,78.4000015258789,24,72.0,24,1010.2999877929688,22,9.699999809265137,24,3.299999952316284,24,7.0,22.0,73.0,0,0.0,0,0,0,0,0,0,2009-06-21
725326,4894,2009,7,28,72.80000305175781,24,62.79999923706055,24,1016.9375852304198,23,9.699999809265137,24,4.5,24,21.0,28.0,62.599998474121094,0,0.38999998569488525,0,0,0,0,0,0,2009-07-28
725314,3960,2009,4,27,70.5,24,56.79999923706055,24,1016.7000122070312,22,9.800000190734863,24,8.800000190734863,24,14.0,20.0,66.19999694824219,1,0.05999999865889549,0,0,0,0,0,0,2009-04-27
725320,14842,2009,12,20,27.399999618530273,24,23.299999237060547,24,1020.2000122070312,16,3.799999952316284,24,6.099999904632568,24,11.100000381469727,22.0,26.100000381469727,0,0.0,1,1,1,1,1,1,2009-12-20
725330,14827,2009,5,25,65.80000305175781,24,47.900001525878906,24,1016.9000244140625,24,10.0,24,13.399999618530273,24,18.100000381469727,25.100000381469727,57.20000076293945,1,0.0,0,0,0,0,0,0,2009-05-25
725327,4846,2009,12,8,30.100000381469727,24,25.899999618530273,24,1021.9000244140625,15,5.900000095367432,24,6.699999809265137,24,16.899999618530273,25.100000381469727,26.600000381469727,1,0.09000000357627869,0,0,0,0,0,0,2009-12-08
725305,94892,2009,2,5,10.300000190734863,24,1.5,24,1029.9000244140625,24,10.0,24,8.100000381469727,24,21.0,23.899999618530273,-4.0,0,0.0,0,0,0,0,0,0,2009-02-05
725330,14827,2009,4,28,60.900001525878906,24,57.400001525878906,24,1023.5,18,7.5,24,8.699999809265137,24,14.0,15.899999618530273,51.099998474121094,0,0.1899999976158142,0,0,0,0,0,0,2009-04-28
725330,14827,2009,12,17,26.299999237060547,24,16.200000762939453,24,1029.9000244140625,24,10.0,24,4.199999809265137,24,8.899999618530273,22.0,19.0,1,0.0,0,0,0,0,0,0,2009-12-17
725330,14827,2009,12,16,19.799999237060547,24,9.800000190734863,24,1033.5,24,10.0,24,7.5,24,11.100000381469727,22.0,12.199999809265137,1,0.0,0,0,0,0,0,0,2009-12-16
725300,94846,2009,2,14,29.700000762939453,24,24.100000381469727,24,1020.0999755859375,16,6.900000095367432,24,7.599999904632568,24,11.100000381469727,14.0,25.0,0,0.05000000074505806,0,0,0,0,0,0,2009-02-14
725317,53802,2009,10,13,46.70000076293945,24,41.20000076293945,24,1024.9000244140625,22,8.199999809265137,24,6.900000095367432,24,12.0,22.0,39.0,0,0.0,0,0,0,0,0,0,2009-10-13
725330,14827,2009,1,15,0.10000000149011612,24,-6.300000190734863,24,1030.4000244140625,20,8.0,24,10.800000190734863,24,18.100000381469727,22.0,-9.0,0,0.18000000715255737,0,0,0,0,0,0,2009-01-15
725305,94892,2009,4,15,46.70000076293945,24,27.700000762939453,24,1020.4000244140625,24,10.0,24,7.900000095367432,24,13.0,20.0,35.099998474121094,0,0.0,0,0,0,0,0,0,2009-04-15
725320,14842,2009,11,3,42.400001525878906,24,25.799999237060547,24,1027.800048828125,24,9.899999618530273,24,3.0999999046325684,24,7.0,22.0,32.0,0,0.0,0,0,0,0,0,0,2009-11-03
725314,3960,2009,12,27,27.299999237060547,24,18.600000381469727,24,1014.5999755859375,20,8.300000190734863,24,9.300000190734863,24,18.100000381469727,28.0,23.0,1,0.009999999776482582,1,1,1,1,1,1,2009-12-27
725300,94846,2009,11,10,52.099998474121094,24,38.900001525878906,24,1029.9000244140625,24,10.0,24,7.5,24,12.0,22.0,46.0,0,0.0,0,0,0,0,0,0,2009-11-10
725300,94846,2009,6,18,69.0,24,60.099998474121094,24,1010.5999755859375,21,7.699999809265137,24,6.0,24,13.0,22.0,62.099998474121094,1,0.07999999821186066,0,0,0,0,0,0,2009-06-18
725314,3960,2009,1,17,25.799999237060547,24,11.199999809265137,24,1022.2000122070312,24,10.0,24,9.899999618530273,24,16.899999618530273,26.0,12.199999809265137,1,0.0,0,0,0,0,0,0,2009-01-17
725316,3887,2009,8,19,72.69999694824219,24,67.5999984741211,24,1013.5,20,8.600000381469727,24,4.900000095367432,24,41.0,53.0,66.19999694824219,1,1.2699999809265137,1,1,1,1,1,1,2009-08-19
725330,14827,2009,12,14,39.79999923706055,24,37.0,24,1013.0999755859375,19,6.0,24,7.0,24,14.0,18.100000381469727,33.79999923706055,1,0.019999999552965164,0,0,0,0,0,0,2009-12-14
725320,14842,2009,6,23,85.0,24,72.30000305175781,24,1010.5999755859375,24,9.199999809265137,24,1.5,24,4.099999904632568,22.0,75.0,0,0.0,0,0,0,0,0,0,2009-06-23
725315,94870,2009,3,4,33.0,24,16.5,24,1026.5,24,10.0,24,9.800000190734863,24,16.899999618530273,22.0,21.0,0,0.0,0,0,0,0,0,0,2009-03-04
725300,94846,2009,7,20,65.69999694824219,24,54.0,24,1019.5,24,10.0,24,4.0,24,11.100000381469727,15.0,55.0,0,0.0,0,0,0,0,0,0,2009-07-20
725316,3887,2009,5,19,62.599998474121094,24,41.70000076293945,24,1025.4000244140625,24,10.0,24,9.300000190734863,24,15.899999618530273,19.0,48.900001525878906,0,0.0,0,0,0,0,0,0,2009-05-19
725316,3887,2009,3,13,29.799999237060547,24,20.600000381469727,24,1031.300048828125,24,10.0,24,7.5,24,9.899999618530273,22.0,19.399999618530273,1,0.0,0,0,0,0,0,0,2009-03-13
725315,99999,2005,7,29,67.30000305175781,17,58.400001525878906,17,1021.2999877929688,17,9.199999809265137,17,2.5,17,5.099999904632568,22.0,52.0,0,0.0,0,0,0,0,0,0,2005-07-29
725316,99999,2005,5,18,66.80000305175781,22,46.0,22,1014.7999877929688,22,10.0,22,9.300000190734863,22,15.0,20.0,45.0,0,0.0,0,0,0,0,0,0,2005-05-18
725314,99999,2005,10,9,51.0,23,42.0,23,1016.2999877929688,23,9.600000381469727,23,4.199999809265137,23,8.0,22.0,39.20000076293945,1,0.0,0,0,0,0,0,0,2005-10-09
725326,99999,2005,7,16,78.80000305175781,24,66.19999694824219,24,1016.9375852304198,23,9.399999618530273,24,3.299999952316284,24,7.0,22.0,64.4000015258789,0,0.0,0,0,0,0,0,0,2005-07-16
725326,99999,2005,1,10,30.799999237060547,24,26.0,24,1016.9375852304198,23,7.5,24,7.199999809265137,24,15.899999618530273,19.0,26.600000381469727,0,0.009999999776482582,0,0,0,0,0,0,2005-01-10
725326,99999,2005,2,28,31.600000381469727,24,27.0,24,1016.9375852304198,23,5.900000095367432,24,10.0,24,15.899999618530273,19.0,26.600000381469727,1,0.23000000417232513,0,0,0,0,0,0,2005-02-28
725326,99999,2005,4,11,65.4000015258789,24,49.5,24,1016.9375852304198,23,9.300000190734863,24,9.100000381469727,24,20.0,25.100000381469727,55.400001525878906,0,0.0,0,0,0,0,0,0,2005-04-11
725317,99999,2005,2,21,40.70000076293945,24,40.20000076293945,24,1014.5999755859375,14,4.800000190734863,24,8.699999809265137,24,15.0,22.0,35.099998474121094,0,0.0,1,1,1,1,1,1,2005-02-21
725317,99999,2005,8,9,80.5999984741211,24,68.9000015258789,24,1016.2999877929688,22,3.9000000953674316,24,3.799999952316284,24,7.0,22.0,69.0999984741211,0,0.0,0,0,0,0,0,0,2005-08-09
725315,99999,2005,1,12,51.20000076293945,24,49.20000076293945,24,1005.7999877929688,16,5.300000190734863,24,11.5,24,21.0,27.0,37.400001525878906,1,1.309999942779541,1,1,1,1,1,1,2005-01-12
725315,99999,2005,11,15,47.099998474121094,24,46.29999923706055,24,1009.5999755859375,13,3.0999999046325684,24,8.100000381469727,24,28.899999618530273,39.0,42.79999923706055,1,0.6000000238418579,1,1,1,1,1,1,2005-11-15
725316,99999,2005,7,19,77.4000015258789,24,67.19999694824219,24,1016.0999755859375,23,8.800000190734863,24,3.9000000953674316,24,7.0,22.0,66.9000015258789,0,0.009999999776482582,0,0,0,0,0,0,2005-07-19
725327,99999,2005,11,22,36.400001525878906,24,29.399999618530273,24,1012.0,19,9.699999809265137,24,10.399999618530273,24,15.899999618530273,26.0,28.399999618530273,1,0.029999999329447746,0,0,0,0,0,0,2005-11-22
725314,99999,2005,9,23,76.69999694824219,24,70.0,24,1015.2000122070312,24,5.900000095367432,24,4.800000190734863,24,11.100000381469727,22.0,69.80000305175781,1,0.0,0,0,0,0,0,0,2005-09-23
725314,99999,2005,10,1,62.599998474121094,24,48.900001525878906,24,1018.4000244140625,24,9.600000381469727,24,4.0,24,11.100000381469727,22.0,48.0,0,0.0,0,0,0,0,0,0,2005-10-01
725300,94846,2005,1,9,28.700000762939453,24,24.700000762939453,24,1022.7999877929688,24,7.599999904632568,24,7.699999809265137,24,15.0,22.0,26.100000381469727,1,0.0,1,1,1,1,1,1,2005-01-09
725320,14842,2005,5,21,61.20000076293945,24,48.79999923706055,24,1016.7000122070312,24,8.5,24,4.699999809265137,24,10.100000381469727,22.0,48.0,0,0.0,1,1,1,1,1,1,2005-05-21
725327,99999,2005,4,18,66.69999694824219,24,33.599998474121094,24,1019.2000122070312,24,9.5,24,4.099999904632568,24,14.0,18.100000381469727,48.0,0,0.0,0,0,0,0,0,0,2005-04-18
725320,14842,2005,5,9,71.30000305175781,24,57.20000076293945,24,1009.7000122070312,24,8.5,24,11.699999809265137,24,20.0,25.100000381469727,57.900001525878906,0,0.15000000596046448,1,1,1,1,1,1,2005-05-09
725315,99999,2005,12,25,35.0,24,33.5,24,1004.5999755859375,17,4.699999809265137,24,10.100000381469727,24,16.899999618530273,21.0,33.099998474121094,0,0.09000000357627869,1,1,1,1,1,1,2005-12-25
725316,99999,2005,4,23,41.79999923706055,24,33.900001525878906,24,1012.4000244140625,20,9.600000381469727,24,16.200000762939453,24,28.0,34.0,37.400001525878906,1,0.46000000834465027,0,0,0,0,0,0,2005-04-23
725305,99999,2005,4,3,46.29999923706055,24,29.100000381469727,24,1015.5999755859375,24,10.0,24,2.700000047683716,24,9.899999618530273,22.0,28.399999618530273,1,0.009999999776482582,0,0,0,0,0,0,2005-04-03
725317,99999,2005,10,14,62.400001525878906,24,49.20000076293945,24,1019.0999755859375,24,7.900000095367432,24,5.300000190734863,24,12.0,22.0,50.0,0,0.0,0,0,0,0,0,0,2005-10-14
725320,14842,2005,7,7,74.5,24,61.29999923706055,24,1017.0999755859375,24,7.900000095367432,24,4.599999904632568,24,11.100000381469727,22.0,62.099998474121094,0,0.0,1,1,1,1,1,1,2005-07-07
725305,99999,2005,4,13,47.099998474121094,24,27.799999237060547,24,1015.5999755859375,24,10.0,24,13.5,24,20.0,25.100000381469727,37.0,0,0.7799999713897705,0,0,0,0,0,0,2005-04-13
725316,99999,2005,2,7,45.70000076293945,24,44.29999923706055,24,1019.2000122070312,20,4.900000095367432,24,9.899999618530273,24,13.0,18.100000381469727,44.599998474121094,1,0.17000000178813934,1,1,1,1,1,1,2005-02-07
725305,99999,2005,6,22,73.0999984741211,24,48.599998474121094,24,1019.5999755859375,24,10.0,24,5.900000095367432,24,12.0,22.0,57.0,0,0.0,0,0,0,0,0,0,2005-06-22
725315,99999,2005,7,4,75.0999984741211,24,64.80000305175781,24,1013.5,24,10.0,24,7.0,24,11.100000381469727,22.0,66.19999694824219,1,0.019999999552965164,0,0,0,0,0,0,2005-07-04
725320,14842,2005,2,26,36.400001525878906,24,27.399999618530273,24,1023.2000122070312,24,7.5,24,7.599999904632568,24,12.0,18.100000381469727,27.0,0,0.0,1,1,1,1,1,1,2005-02-26
725317,99999,2005,12,3,28.299999237060547,24,19.399999618530273,24,1016.0999755859375,24,9.800000190734863,24,7.099999904632568,24,12.0,16.899999618530273,23.0,1,0.0,0,0,0,0,0,0,2005-12-03
725330,14827,2005,10,24,43.599998474121094,24,39.29999923706055,24,1013.4000244140625,24,8.800000190734863,24,9.600000381469727,24,15.899999618530273,19.0,37.900001525878906,0,0.28999999165534973,1,1,1,1,1,1,2005-10-24
725330,14827,2005,11,11,39.099998474121094,24,26.299999237060547,24,1021.9000244140625,24,10.0,24,6.300000190734863,24,14.0,22.0,28.0,0,0.0,0,0,0,0,0,0,2005-11-11
725320,14842,2005,7,12,74.0999984741211,24,65.0,24,1012.9000244140625,24,5.099999904632568,24,6.800000190734863,24,12.0,16.899999618530273,66.9000015258789,0,0.25999999046325684,1,1,1,1,1,1,2005-07-12
725317,99999,2006,11,30,35.599998474121094,10,33.599998474121094,10,1016.7000122070312,9,6.400000095367432,10,15.199999809265137,10,18.100000381469727,25.100000381469727,32.0,1,0.17000000178813934,0,0,0,0,0,0,2006-11-30
725326,99999,2006,11,30,22.799999237060547,12,12.899999618530273,12,1016.9375852304198,23,10.0,12,12.399999618530273,12,15.899999618530273,20.0,21.200000762939453,1,0.0,0,0,0,0,0,0,2006-11-30
725300,94846,2006,5,10,63.20000076293945,15,55.70000076293945,15,1005.7999877929688,14,7.400000095367432,15,3.5,15,8.899999618530273,22.0,54.0,0,0.0,0,0,0,0,0,0,2006-05-10
725327,99999,2006,10,25,33.79999923706055,15,25.600000381469727,15,1024.199951171875,15,10.0,15,1.7999999523162842,15,5.099999904632568,22.0,26.600000381469727,1,0.0,0,0,0,0,0,0,2006-10-25
